프로젝트명,시추공명,경도,위도,표고,상심도,하심도,지층명
290-4,BH-3,186135.26,549823.769,0,4.3,13.2,풍화암
290-4,BH-3,186135.26,549823.769,0,13.2,14.2,발파암
290-6,BH-1,201290.265,552180.452,0,0.0,9.3,토사
290-6,BH-1,201290.265,552180.452,0,9.3,29.0,발파암
290-6,BH-2,201321.252,552178.442,0,0.0,9.3,토사
290-6,BH-2,201321.252,552178.442,0,9.3,29.0,풍화암
290-6,BH-3,201354.241,552185.432,0,0.0,14.3,토사
290-6,BH-3,201354.241,552185.432,0,14.3,29.0,풍화암
290-8,BH-1,208542.835,555963.027,26.26,0.0,9.0,토사
290-8,BH-1,208542.835,555963.027,26.26,9.0,21.0,풍화암
290-8,BH-2,208532.828,556005.03,27.63,0.0,15.0,토사
290-8,BH-2,208532.828,556005.03,27.63,15.0,21.0,풍화암
290-8,BH-3,208524.822,556034.034,28.04,0.0,13.5,토사
290-8,BH-3,208524.822,556034.034,28.04,13.5,21.0,풍화암
290-8,BH-4,208531.802,556054.047,29.34,0.0,0.4,토사
290-8,BH-4,208531.802,556054.047,29.34,0.4,21.0,풍화암
290-8,BH-5,208531.788,556091.057,29.5,0.0,15.0,토사
290-8,BH-5,208531.788,556091.057,29.5,15.0,21.0,풍화암
290-8,BH-6,208514.813,556055.051,29.4,0.0,15.0,토사
290-8,BH-6,208514.813,556055.051,29.4,15.0,21.0,풍화암
290-8,BH-7,208567.806,556031.026,27.15,0.0,15.0,토사
290-8,BH-7,208567.806,556031.026,27.15,15.0,21.0,풍화암
290-10,BH-1,188732.245,543864.806,0,0.0,14.2,토사
290-10,BH-1,188732.245,543864.806,0,14.2,17.2,풍화암
290-10,BH-2,188719.262,543829.736,0,0.0,14.7,토사
290-10,BH-2,188719.262,543829.736,0,14.7,17.7,풍화암
290-10,BH-3,188710.028,543779.732,0,0.0,14.5,토사
290-10,BH-3,188710.028,543779.732,0,14.5,17.5,풍화암
290-11,BH-1,199437.537,550663.726,0,0.0,1.5,토사
290-11,BH-1,199437.537,550663.726,0,1.5,5.5,발파암
290-11,BH-2,199452.71,550675.369,0,0.0,6.0,발파암
290-11,BH-3,199462.766,550685.072,0,0.0,3.3,토사
290-11,BH-3,199462.766,550685.072,0,3.3,6.5,발파암
290-11,BH-4,199442.826,550685.604,0,0.0,3.8,토사
290-11,BH-4,199442.826,550685.604,0,3.8,7.5,발파암
290-13,BH-1,205819.088,545466.287,0,0.0,28.0,토사
290-13,BH-1,205819.088,545466.287,0,28.0,30.0,풍화암
290-13,BH-2,205809.263,545461.222,0,0.0,31.0,토사
290-13,BH-2,205809.263,545461.222,0,31.0,35.0,풍화암
290-15,BH-1,183760.464,549933.771,0,0.0,25.5,토사
290-15,BH-1,183760.464,549933.771,0,25.5,31.0,풍화암
290-15,BH-2,183759.467,549923.776,0,0.0,21.3,토사
290-15,BH-2,183759.467,549923.776,0,21.3,26.3,풍화암
290-19,BH-1,202316.235,542965.049,0,0.0,19.9,토사
291-1,BH-1,202316.235,542965.049,0,0.0,19.9,토사
291-7,BH-1,207038.373,545460.267,0,0.0,19.5,토사
291-7,BH-1,207038.373,545460.267,0,19.5,20.5,리핑암
291-7,BH-2,207013.284,545459.777,0,0.0,17.0,토사
291-7,BH-2,207013.284,545459.777,0,17.0,20.0,리핑암
291-8,BH-1,209606.037,543306.293,0,0.0,10.5,발파암
291-8,BH-2,209439.258,543205.537,0,0.0,10.2,토사
291-8,BH-2,209439.258,543205.537,0,10.2,11.5,발파암
291-10,BH-1,202917.134,551973.533,21.12,0.0,14.14,토사
291-10,BH-1,202917.134,551973.533,21.12,14.14,17.24,발파암
291-10,BH-2,202874.129,551980.518,21.24,0.0,1.22,토사
291-10,BH-2,202874.129,551980.518,21.24,1.22,17.08,발파암
291-10,BH-3,202861.129,552006.503,21.47,0.0,13.42,토사
291-10,BH-3,202861.129,552006.503,21.47,13.42,18.42,발파암
291-10,BH-4,202907.135,552006.516,21.22,0.0,1.28,토사
291-10,BH-4,202907.135,552006.516,21.22,1.28,20.48,발파암
291-10,BH-4,202907.135,552006.516,21.22,20.48,23.08,리핑암
291-10,BH-5,202894.134,552028.503,21.27,0.0,1.02,토사
291-10,BH-5,202894.134,552028.503,21.27,1.02,14.02,발파암
291-10,BH-6,202920.137,552022.512,21.68,0.0,20.71,발파암
291-11,NH-1,202607.042,560864.377,42.11,0.0,0.8,토사
291-11,NH-1,202607.042,560864.377,42.11,0.8,3.7,풍화암
291-11,NH-1,202607.042,560864.377,42.11,3.7,10.0,발파암
291-11,NH-2,202621.083,560848.231,40.24,0.0,3.8,토사
291-11,NH-2,202621.083,560848.231,40.24,3.8,10.0,발파암
291-11,NH-3,202642.106,560840.01,39.82,0.0,4.2,토사
291-11,NH-3,202642.106,560840.01,39.82,4.2,10.0,발파암
291-14,NH-1,195993.927,550064.578,21.25,0.0,1.93,토사
291-14,NH-1,195993.927,550064.578,21.25,1.93,3.83,발파암
291-14,NH-1,195993.927,550064.578,21.25,3.83,21.53,리핑암
291-14,NH-1,195993.927,550064.578,21.25,21.53,30.67,발파암
291-14,NH-2,195996.912,550073.327,18.86,0.0,2.9,토사
291-14,NH-2,195996.912,550073.327,18.86,2.9,4.6,발파암
291-14,NH-2,195996.912,550073.327,18.86,4.6,9.9,리핑암
291-14,NH-2,195996.912,550073.327,18.86,9.9,28.1,발파암
291-14,NH-3,195998.404,550077.595,18.67,0.0,5.69,토사
291-14,NH-3,195998.404,550077.595,18.67,5.69,27.81,발파암
291-14,NH-4,195997.342,550064.365,17.87,0.0,3.61,토사
291-14,NH-4,195997.342,550064.365,17.87,3.61,5.51,발파암
291-14,NH-4,195997.342,550064.365,17.87,5.51,10.31,리핑암
291-14,NH-4,195997.342,550064.365,17.87,10.31,27.19,발파암
291-14,NH-5,195999.475,550067.779,18.06,0.0,5.62,토사
291-14,NH-5,195999.475,550067.779,18.06,5.62,27.68,발파암
291-14,NH-6,196001.181,550071.62,18.43,0.0,0.38,토사
291-14,NH-6,196001.181,550071.62,18.43,0.38,9.38,발파암
291-14,NH-6,196001.181,550071.62,18.43,9.38,12.38,리핑암
291-14,NH-6,196001.181,550071.62,18.43,12.38,28.12,발파암
291-14,NH-9,196005.235,550074.608,17.92,0.0,4.59,토사
291-14,NH-9,196005.235,550074.608,17.92,4.59,6.59,발파암
291-14,NH-9,196005.235,550074.608,17.92,6.59,10.59,리핑암
291-14,NH-9,196005.235,550074.608,17.92,10.59,27.91,발파암
291-16,BH-1,201329,542982,0,0.0,10.2,토사
291-16,BH-1,201329,542982,0,10.2,18.0,풍화암
291-16,BH-1,201329,542982,0,18.0,21.0,발파암
291-16,BH-2,201313,542974,0,0.0,8.7,토사
291-16,BH-2,201313,542974,0,8.7,16.2,풍화암
291-16,BH-2,201313,542974,0,16.2,17.2,발파암
291-17,BH-1,196991.131,548147.06,10.9,0.0,16.88,토사
291-17,BH-1,196991.131,548147.06,10.9,16.88,18.58,발파암
291-18,BH-1,186117.573,547267.924,0,0.0,22.0,토사
291-18,BH-1,186117.573,547267.924,0,22.0,23.0,풍화암
291-18,BH-2,186124.584,547241.921,0,0.0,9.6,토사
291-18,BH-2,186124.584,547241.921,0,9.6,15.0,풍화암
291-18,BH-3,186147.571,547272.879,0,0.0,12.0,토사
291-18,BH-3,186147.571,547272.879,0,12.0,17.0,풍화암
291-18,BH-4,186153.581,547246.877,0,0.0,11.8,토사
291-18,BH-4,186153.581,547246.877,0,11.8,18.5,풍화암
291-18,BH-5,186132.572,547270.901,0,0.0,12.0,토사
291-18,BH-5,186132.572,547270.901,0,12.0,18.0,풍화암
291-18,BH-6,186135.577,547257.9,0,0.0,11.0,토사
291-18,BH-6,186135.577,547257.9,0,11.0,17.0,풍화암
291-18,BH-7,186138.583,547242.9,N/A,0.0,11.0,토사
291-18,BH-7,186138.583,547242.9,N/A,11.0,17.0,풍화암
292-3,BX1,195689.361,539530.798,115.1,0.0,2.98,토사
292-3,BX1,195689.361,539530.798,115.1,2.98,8.18,풍화암
292-3,BX1,195689.361,539530.798,115.1,8.18,13.28,리핑암
292-3,NX1,195733.352,539488.75,121.3,0.0,5.25,풍화암
292-3,NX1,195733.352,539488.75,121.3,5.25,11.55,리핑암
292-7,BH-1,206618.103,544409.493,0,0.0,12.3,토사
292-7,BH-1,206618.103,544409.493,0,12.3,13.5,발파암
292-7,BH-2,206657.158,544422.882,0,0.0,8.5,토사
292-7,BH-3,206696.593,544436.027,0,0.0,8.5,토사
292-8,BH-1,204367.206,564858.023,0,0.0,11.2,토사
292-8,BH-1,204367.206,564858.023,0,11.2,15.0,풍화암
292-8,BH-2,204335.771,564833.482,0,0.0,11.4,토사
292-8,BH-2,204335.771,564833.482,0,11.4,15.0,풍화암
292-8,BH-3,204366.654,564838.721,0,0.0,12.0,토사
292-8,BH-3,204366.654,564838.721,0,12.0,15.0,풍화암
292-8,BH-4,204393.953,564828.794,0,0.0,12.0,토사
292-8,BH-4,204393.953,564828.794,0,12.0,15.0,풍화암
292-10,BH-1,191953.037,552157.127,36.59,0.0,7.34,토사
292-10,BH-1,191953.037,552157.127,36.59,7.34,8.14,풍화암
292-10,BH-1,191953.037,552157.127,36.59,8.14,16.34,발파암
292-10,BH-2,191941.134,552140.856,33.18,0.0,9.18,토사
292-10,BH-2,191941.134,552140.856,33.18,9.18,16.08,풍화암
292-10,BH-2,191941.134,552140.856,33.18,16.08,17.88,리핑암
292-12,BH-1,195746.376,543950.806,58.21,0.0,18.32,토사
292-12,BH-1,195746.376,543950.806,58.21,18.32,18.52,리핑암
292-12,BH-1,195746.376,543950.806,58.21,18.52,20.52,발파암
292-12,BH-2,195755.305,543955.925,59.9,0.0,17.11,토사
292-12,BH-2,195755.305,543955.925,59.9,17.11,17.31,발파암
292-12,BH-2,195755.305,543955.925,59.9,17.31,19.11,리핑암
292-12,BH-3,195768.289,543964.22,62.11,0.0,12.22,토사
292-12,BH-3,195768.289,543964.22,62.11,12.22,17.12,풍화암
292-12,BH-3,195768.289,543964.22,62.11,17.12,17.32,리핑암
292-12,BH-3,195768.289,543964.22,62.11,17.32,18.32,발파암
292-14,BH-1,205108,549052,0,0.0,15.0,토사
292-14,BH-2,205167,549042,0,0.0,15.0,토사
292-16,NH-1,197411.108,548783.227,15.8,0.0,11.56,토사
292-16,NH-1,197411.108,548783.227,15.8,11.56,13.86,발파암
292-16,NH-1,197411.108,548783.227,15.8,13.86,25.06,리핑암
292-16,NH-2,197412.222,548811.333,15.8,0.0,12.22,토사
292-16,NH-2,197412.222,548811.333,15.8,12.22,13.72,발파암
292-16,NH-2,197412.222,548811.333,15.8,13.72,25.28,리핑암
292-16,NH-3,197412.226,548823.392,15.7,0.0,10.59,토사
292-16,NH-3,197412.226,548823.392,15.7,10.59,14.59,발파암
292-16,NH-3,197412.226,548823.392,15.7,14.59,25.21,리핑암
292-16,NH-4,197349.973,548794.11,13.9,0.0,10.81,토사
292-16,NH-4,197349.973,548794.11,13.9,10.81,12.61,발파암
292-16,NH-4,197349.973,548794.11,13.9,12.61,25.31,리핑암
292-16,NH-5,197352.373,548813.379,13.9,0.0,10.88,토사
292-16,NH-5,197352.373,548813.379,13.9,10.88,13.68,발파암
292-16,NH-5,197352.373,548813.379,13.9,13.68,25.12,리핑암
292-16,NH-6,197371.636,548830.216,13.9,0.0,12.94,토사
292-16,NH-6,197371.636,548830.216,13.9,12.94,25.14,리핑암
292-18,BH-1,213882.653,550364.081,0,0.0,4.5,토사
292-18,BH-1,213882.653,550364.081,0,4.5,6.7,풍화암
292-18,BH-1,213882.653,550364.081,0,6.7,9.4,리핑암
292-18,BH-1,213882.653,550364.081,0,9.4,25.0,발파암
292-18,BH-2,213877.767,550341.944,0,0.0,5.6,토사
292-18,BH-2,213877.767,550341.944,0,5.6,11.2,풍화암
292-18,BH-2,213877.767,550341.944,0,11.2,16.9,리핑암
292-18,BH-2,213877.767,550341.944,0,16.9,25.2,발파암
292-18,NH-1,213879.243,550356.148,0,0.0,5.4,발파암
292-18,NH-1,213879.243,550356.148,0,5.4,7.6,리핑암
292-18,NH-1,213879.243,550356.148,0,7.6,25.1,발파암
292-18,NH-2,213881.102,550346.745,0,0.0,3.7,토사
292-18,NH-2,213881.102,550346.745,0,3.7,10.3,발파암
292-18,NH-2,213881.102,550346.745,0,10.3,15.7,리핑암
292-18,NH-2,213881.102,550346.745,0,15.7,25.3,발파암
292-18,NH-3,213882.878,550358.231,0,0.0,1.2,토사
292-18,NH-3,213882.878,550358.231,0,1.2,5.3,풍화암
292-18,NH-3,213882.878,550358.231,0,5.3,7.0,리핑암
292-18,NH-3,213882.878,550358.231,0,7.0,25.0,발파암
292-18,NH-4,213881.34,550340.046,0,0.0,4.3,토사
292-18,NH-4,213881.34,550340.046,0,4.3,14.3,풍화암
292-18,NH-4,213881.34,550340.046,0,14.3,19.7,리핑암
292-18,NH-4,213881.34,550340.046,0,19.7,25.5,발파암
293-1,BH-1,203961.695,549273.363,0,0.0,21.8,토사
293-1,BH-1,203961.695,549273.363,0,21.8,27.0,발파암
293-1,BH-2,204006.128,549268.436,0,0.0,21.9,토사
293-1,BH-2,204006.128,549268.436,0,21.9,30.0,발파암
293-1,BH-3,204035.133,549248.692,0,0.0,20.8,토사
293-1,BH-3,204035.133,549248.692,0,20.8,24.0,발파암
293-1,BH-3,204035.133,549248.692,0,24.0,26.0,리핑암
293-1,BH-4,203957.382,549227.063,0,0.0,22.0,토사
293-1,BH-4,203957.382,549227.063,0,22.0,27.0,발파암
293-1,BH-5,203989.476,549214.104,0,0.0,20.5,토사
293-1,BH-5,203989.476,549214.104,0,20.5,26.0,발파암
293-1,BH-5,203989.476,549214.104,0,26.0,27.5,리핑암
293-1,BH-6,204025.265,549214.734,0,0.0,21.5,토사
293-1,BH-6,204025.265,549214.734,0,21.5,23.3,발파암
293-1,BH-6,204025.265,549214.734,0,23.3,26.0,리핑암
293-2,BH-1,187458.429,546667.917,0,0.0,28.0,토사
293-2,BH-1,187458.429,546667.917,0,28.0,31.0,발파암
293-4,CB-1,202047.161,552393.375,17.6,0.0,9.32,토사
293-4,CB-1,202047.161,552393.375,17.6,9.32,10.82,발파암
293-4,CB-1,202047.161,552393.375,17.6,10.82,15.32,리핑암
293-4,CB-2,202016.082,552428.57,16.7,0.0,12.84,토사
293-4,CB-2,202016.082,552428.57,16.7,12.84,20.54,발파암
293-4,CB-2,202016.082,552428.57,16.7,20.54,23.54,리핑암
293-4,CB-3,201940.088,552434.539,24.8,0.0,0.49,토사
293-4,CB-3,201940.088,552434.539,24.8,0.49,7.19,발파암
293-4,CB-3,201940.088,552434.539,24.8,7.19,21.21,리핑암
293-4,CB-4,201907.091,552435.532,21.55,0.0,7.99,토사
293-4,CB-4,201907.091,552435.532,21.55,7.99,9.29,발파암
293-4,CB-4,201907.091,552435.532,21.55,9.29,16.71,리핑암
293-4,CB-5,201932.076,552443.534,19.6,0.0,1.02,토사
293-4,CB-5,201932.076,552443.534,19.6,1.02,8.92,발파암
293-4,CB-5,201932.076,552443.534,19.6,8.92,14.88,리핑암
293-4,CB-6,201977.062,552443.552,18.75,0.0,12.39,토사
293-4,CB-6,201977.062,552443.552,18.75,12.39,16.09,발파암
293-4,CB-6,201977.062,552443.552,18.75,16.09,25.59,리핑암
293-4,CB-6,201977.062,552443.552,18.75,25.59,27.59,발파암
293-6,BH-1,200598.36,557204.86,81.5,0.0,0.4,토사
293-6,BH-1,200598.36,557204.86,81.5,0.4,5.5,리핑암
293-6,BH-1,200598.36,557204.86,81.5,5.5,6.5,발파암
293-6,BH-2,200569.35,557168.41,72.9,0.0,2.2,토사
293-6,BH-2,200569.35,557168.41,72.9,2.2,2.9,발파암
293-6,BH-2,200569.35,557168.41,72.9,2.9,8.0,리핑암
293-6,BH-2,200569.35,557168.41,72.9,8.0,9.0,발파암
293-6,BH-3,200656.33,557123.91,71.4,0.0,2.1,토사
293-6,BH-3,200656.33,557123.91,71.4,2.1,3.6,발파암
293-6,BH-3,200656.33,557123.91,71.4,3.6,6.5,리핑암
293-6,BH-3,200656.33,557123.91,71.4,6.5,7.5,발파암
293-6,BH-4,200723.67,557153.33,80.8,0.0,2.4,토사
293-6,BH-4,200723.67,557153.33,80.8,2.4,5.8,발파암
293-6,BH-4,200723.67,557153.33,80.8,5.8,9.0,리핑암
293-6,BH-4,200723.67,557153.33,80.8,9.0,10.0,발파암
293-6,BH-5,200682.41,557201.43,98.2,0.0,0.5,토사
293-6,BH-5,200682.41,557201.43,98.2,0.5,7.0,리핑암
293-6,BH-5,200682.41,557201.43,98.2,7.0,8.0,발파암
293-6,BH-6,200734.58,557301.85,118.6,0.0,0.3,토사
293-6,BH-6,200734.58,557301.85,118.6,0.3,6.5,리핑암
293-6,BH-6,200734.58,557301.85,118.6,6.5,7.5,발파암
293-7,BH-1,206455.543,552347.614,0,0.0,9.5,토사
293-7,BH-1,206455.543,552347.614,0,9.5,11.0,발파암
293-7,BH-2,206437.518,552352.599,0,0.0,10.0,토사
293-7,BH-2,206437.518,552352.599,0,10.0,10.5,풍화암
293-7,BH-2,206437.518,552352.599,0,10.5,13.5,발파암
293-9,BH-1,206359.472,552421.67,0,0.0,11.5,토사
293-9,BH-1,206359.472,552421.67,0,11.5,16.5,발파암
293-9,BH-2,206385.649,552403.027,0,0.0,10.0,토사
293-9,BH-2,206385.649,552403.027,0,10.0,17.0,발파암
293-10,BH-1,207981.137,543323.49,29.65,0.0,11.63,발파암
293-10,BH-3,207948.121,543309.237,28.45,0.0,10.85,발파암
293-10,BH-4,207971.773,543354.454,25.58,0.0,8.23,발파암
293-10,BH-5,207947.714,543346.292,24.86,0.0,0.73,발파암
293-10,BH-5,207947.714,543346.292,24.86,0.73,2.63,리핑암
293-10,BH-5,207947.714,543346.292,24.86,2.63,6.77,발파암
293-10,BH-6,207915.138,543330.411,24.4,0.0,1.74,풍화암
293-10,BH-6,207915.138,543330.411,24.4,1.74,2.84,리핑암
293-10,BH-6,207915.138,543330.411,24.4,2.84,6.76,발파암
293-11,BH-1,209801.104,544692.768,0,0.0,16.8,토사
293-11,BH-1,209801.104,544692.768,0,16.8,17.8,발파암
293-11,BH-2,209803.618,544704.79,0,0.0,12.8,토사
293-11,BH-2,209803.618,544704.79,0,12.8,13.8,발파암
293-11,BH-3,209810.646,544694.773,0,0.0,12.9,토사
293-11,BH-3,209810.646,544694.773,0,12.9,13.9,발파암
293-19,BH-1,207006.525,554014.783,0,0.0,7.6,토사
293-19,BH-1,207006.525,554014.783,0,7.6,24.0,풍화암
293-19,BH-1,207006.525,554014.783,0,24.0,26.0,리핑암
293-19,BH-2,207021.354,554018.715,0,0.0,10.5,토사
293-19,BH-2,207021.354,554018.715,0,10.5,18.0,풍화암
293-19,BH-3,207032.142,554036.208,0,0.0,7.7,토사
293-19,BH-3,207032.142,554036.208,0,7.7,18.0,풍화암
293-19,BH-4,207015.43,554035.818,0,0.0,7.8,토사
293-19,BH-4,207015.43,554035.818,0,7.8,18.0,풍화암
293-20,BH-1,197089.971,556264.438,85.7,0.0,2.9,토사
293-20,BH-1,197089.971,556264.438,85.7,2.9,4.5,발파암
293-20,BH-2,197015.592,556166.658,85.2,0.0,4.1,토사
293-20,BH-2,197015.592,556166.658,85.2,4.1,5.3,발파암
293-20,BH-3,196947.761,556124.34,83.4,0.0,3.0,토사
293-20,BH-3,196947.761,556124.34,83.4,3.0,3.6,발파암
293-20,BH-3,196947.761,556124.34,83.4,3.6,5.5,리핑암
294-1,BH-1,196531.106,548356.415,0,0.0,15.0,토사
294-1,BH-1,196531.106,548356.415,0,15.0,17.6,발파암
294-1,BH-1,196531.106,548356.415,0,17.6,18.6,리핑암
294-1,BH-2,196533.232,548369.864,0,0.0,15.0,토사
294-1,BH-2,196533.232,548369.864,0,15.0,17.4,발파암
294-1,BH-2,196533.232,548369.864,0,17.4,18.4,리핑암
294-5,BH-1,204291.367,558716.252,24.8,0.0,8.2,토사
294-5,BH-1,204291.367,558716.252,24.8,8.2,13.5,풍화암
294-5,BH-2,204327.021,558718.541,24.5,0.0,7.4,토사
294-5,BH-2,204327.021,558718.541,24.5,7.4,10.3,풍화암
294-5,BH-2,204327.021,558718.541,24.5,10.3,12.0,리핑암
294-5,BH-3,204258.909,558649.889,24.7,0.0,10.3,토사
294-5,BH-3,204258.909,558649.889,24.7,10.3,12.1,풍화암
294-5,BH-3,204258.909,558649.889,24.7,12.1,13.0,리핑암
294-5,BH-5,204318.038,558695.646,24.3,0.0,8.7,토사
294-5,BH-5,204318.038,558695.646,24.3,8.7,16.0,풍화암
294-5,BH-8,204314.274,558663.469,24.2,0.0,8.2,토사
294-5,BH-8,204314.274,558663.469,24.2,8.2,16.0,풍화암
294-5,BH-15,204359.032,558518.871,23.7,0.0,13.5,토사
294-5,BH-15,204359.032,558518.871,23.7,13.5,19.0,풍화암
294-5,BH-16,204376.106,558544.388,23.7,0.0,15.0,토사
294-5,BH-16,204376.106,558544.388,23.7,15.0,22.0,풍화암
294-5,BH-18,204398.416,558545.554,24.2,0.0,8.8,토사
294-5,BH-18,204398.416,558545.554,24.2,8.8,16.0,풍화암
294-5,BH-19,204386.573,558483.805,23.7,0.0,3.6,토사
294-5,BH-19,204386.573,558483.805,23.7,3.6,16.7,풍화암
294-5,BH-19,204386.573,558483.805,23.7,16.7,18.0,리핑암
294-5,BH-21,204477.279,558458.613,23.7,0.0,10.5,토사
294-5,BH-21,204477.279,558458.613,23.7,10.5,19.0,풍화암
294-5,BH-22,204443.424,558384.102,24.1,0.0,13.0,토사
294-5,BH-22,204443.424,558384.102,24.1,13.0,19.5,풍화암
294-5,BH-23,204502.795,558427.893,24.2,0.0,8.0,토사
294-5,BH-23,204502.795,558427.893,24.2,8.0,22.0,풍화암
294-7,BH-1,189325.625,547682.833,7.5,0.0,35.16,토사
294-7,BH-1,189325.625,547682.833,7.5,35.16,38.16,발파암
294-7,BH-2,189330.623,547627.868,7.5,0.0,21.44,토사
294-7,BH-2,189330.623,547627.868,7.5,21.44,37.06,발파암
294-7,BH-3,189369.624,547642.833,10.8,0.0,32.52,토사
294-7,BH-3,189369.624,547642.833,10.8,32.52,37.18,발파암
294-7,BH-4,189506.26,547582.712,7,0.0,30.33,토사
294-7,BH-4,189506.26,547582.712,7,30.33,33.33,발파암
294-9,BH-1,192979.718,557901.681,0,0.0,13.5,토사
294-9,BH-1,192979.718,557901.681,0,13.5,19.7,풍화암
294-9,BH-1,192979.718,557901.681,0,19.7,21.0,리핑암
294-10,BH-1,197667.534,551284.358,0,0.0,17.5,토사
294-10,BH-1,197667.534,551284.358,0,17.5,32.7,풍화암
294-10,BH-1,197667.534,551284.358,0,32.7,35.0,발파암
294-10,BH-3,197617.36,551253.142,0,0.0,4.3,토사
294-10,BH-3,197617.36,551253.142,0,4.3,31.6,풍화암
294-10,BH-3,197617.36,551253.142,0,31.6,34.0,발파암
294-10,BH-4,197643.581,551215.355,0,0.0,7.1,토사
294-10,BH-4,197643.581,551215.355,0,7.1,46.0,풍화암
294-10,BH-4,197643.581,551215.355,0,46.0,48.0,발파암
294-10,BH-5,197657.784,551193.567,0,0.0,5.8,토사
294-10,BH-5,197657.784,551193.567,0,5.8,47.0,풍화암
294-10,BH-5,197657.784,551193.567,0,47.0,49.7,발파암
294-10,BH-6,197685.006,551190.247,0,0.0,6.0,토사
294-10,BH-6,197685.006,551190.247,0,6.0,28.0,풍화암
294-10,BH-6,197685.006,551190.247,0,28.0,30.0,발파암
294-10,BH-7,197725.609,551256.288,0,0.0,7.8,토사
294-10,BH-7,197725.609,551256.288,0,7.8,27.6,풍화암
294-10,BH-7,197725.609,551256.288,0,27.6,30.0,발파암
294-10,BH-8,197747.726,551200.966,0,0.0,7.19,토사
294-10,BH-8,197747.726,551200.966,0,7.19,15.0,풍화암
294-10,BH-8,197747.726,551200.966,0,15.0,38.0,발파암
294-10,BH-8,197747.726,551200.966,0,38.0,40.0,리핑암
294-10,BH-9,197710.202,551169.338,0,0.0,7.19,토사
294-10,BH-9,197710.202,551169.338,0,7.19,15.0,풍화암
294-10,BH-9,197710.202,551169.338,0,15.0,30.2,발파암
294-10,BH-9,197710.202,551169.338,0,30.2,33.0,리핑암
294-10,BH-10,197698.35,551277.239,0,0.0,7.0,토사
294-10,BH-10,197698.35,551277.239,0,7.0,20.1,풍화암
294-10,BH-10,197698.35,551277.239,0,20.1,22.0,발파암
294-10,BH-11,197645.805,551274.875,0,0.0,9.4,토사
294-10,BH-11,197645.805,551274.875,0,9.4,20.0,풍화암
294-10,BH-11,197645.805,551274.875,0,20.0,36.3,발파암
294-10,BH-11,197645.805,551274.875,0,36.3,38.0,리핑암
294-11,BH-1,206768.159,544821.426,21.6,0.0,23.0,토사
294-11,BH-1,206768.159,544821.426,21.6,23.0,27.0,발파암
294-11,BH-2,207062.993,544741.785,21.3,0.0,24.2,토사
294-11,BH-2,207062.993,544741.785,21.3,24.2,27.0,발파암
294-13,BH-1,207495.624,550385.536,0,0.0,15.0,토사
294-13,BH-1,207495.624,550385.536,0,15.0,20.0,풍화암
294-13,BH-2,207479.082,550378.828,0,0.0,15.0,토사
294-13,BH-2,207479.082,550378.828,0,15.0,20.0,풍화암
294-14,NH-1,193322.421,550334.666,39.9,0.0,6.71,발파암
294-14,NH-1,193322.421,550334.666,39.9,6.71,7.21,리핑암
294-14,NH-1,193322.421,550334.666,39.9,7.21,47.59,발파암
294-14,NH-2,193360.924,550333.787,26,0.0,6.04,토사
294-14,NH-2,193360.924,550333.787,26,6.04,9.24,발파암
294-14,NH-2,193360.924,550333.787,26,9.24,10.14,리핑암
294-14,NH-2,193360.924,550333.787,26,10.14,23.24,발파암
294-15,BH-1,202081.926,552389.009,18.6,0.0,10.89,토사
294-15,BH-1,202081.926,552389.009,18.6,10.89,23.89,발파암
294-15,BH-2,202433.887,552260.974,17.3,0.0,5.07,토사
294-15,BH-2,202433.887,552260.974,17.3,5.07,17.77,발파암
294-15,BH-3,202568.674,552228.27,17.9,0.0,5.58,토사
294-15,BH-3,202568.674,552228.27,17.9,5.58,18.78,발파암
294-15,BH-4,202174.987,552024.389,20.5,0.0,3.79,토사
294-15,BH-4,202174.987,552024.389,20.5,3.79,15.09,발파암
294-15,BH-5,202408.494,551975.199,22.6,0.0,6.1,토사
294-15,BH-5,202408.494,551975.199,22.6,6.1,16.6,발파암
294-15,BH-6,202653.809,551970.045,25.3,0.0,4.76,토사
294-15,BH-6,202653.809,551970.045,25.3,4.76,14.76,발파암
294-15,BH-6,202653.809,551970.045,25.3,14.76,15.76,리핑암
294-15,BH-7,202197.913,551761.637,27.1,0.0,6.49,토사
294-15,BH-7,202197.913,551761.637,27.1,6.49,25.19,발파암
294-15,BH-8,202429.636,551752.282,28.9,0.0,3.15,토사
294-15,BH-8,202429.636,551752.282,28.9,3.15,15.25,발파암
